chr	start	stop	geneId
chrXIII	11370862	11371778	ENSGACG00000010431
chrXIII	11372460	11384014	ENSGACG00000010433
chrXIII	11384290	11387496	ENSGACG00000010462
chrXIII	11388153	11393539	ENSGACG00000010472
chrXIII	11410099	11489581	ENSGACG00000010487
chrXIII	11500178	11503532	ENSGACG00000010559
chrXIII	11504574	11509149	ENSGACG00000010567
chrXIII	11509764	11512629	ENSGACG00000010571
chrXIII	11514738	11522213	ENSGACG00000010576
chrXIII	11563305	11566432	ENSGACG00000010584
chrXIII	11572478	11577729	ENSGACG00000010595
chrXIII	11604638	11641648	ENSGACG00000010604
chrXIII	11647542	11662619	ENSGACG00000010607
chrXIII	11658923	11663744	ENSGACG00000010640
chrXIII	11672175	11676097	ENSGACG00000010656
chrXIII	11679463	11681419	ENSGACG00000010668
chrXIII	11689075	11738128	ENSGACG00000010674
chrXIII	11729838	11729925	ENSGACG00000021405
chrXIII	11802201	11818763	ENSGACG00000010690
chrXIII	11824166	11832007	ENSGACG00000010702
chrXIII	11834354	11836125	ENSGACG00000010713
chrXIII	11838527	11847542	ENSGACG00000010716
chrXIII	11847726	11848551	ENSGACG00000010750
chrXIII	11850106	11854278	ENSGACG00000010753
chrXIII	11854911	11860754	ENSGACG00000010756
chrXIII	11861876	11868788	ENSGACG00000010765
chrXIII	11874118	11875461	ENSGACG00000010776
chrXIII	11879279	11880824	ENSGACG00000010780
chrXIII	11892899	11896148	ENSGACG00000010784
chrXIII	11925430	11929460	ENSGACG00000010796
chrXIII	11980729	11985643	ENSGACG00000010820
chrXIII	11989448	12011107	ENSGACG00000010828
chrXIII	12012345	12019732	ENSGACG00000010837
chrXIII	12024468	12028800	ENSGACG00000010866
chrXIII	12029617	12032262	ENSGACG00000010872
chrXIII	12033694	12039211	ENSGACG00000010881
chrXIII	12045266	12049108	ENSGACG00000010886
chrXIII	12056151	12080196	ENSGACG00000010897
chrXIII	12083421	12091566	ENSGACG00000010919
chrXIII	12092540	12093740	ENSGACG00000010933
chrXIII	12095099	12107853	ENSGACG00000010935
chrXIII	12113077	12122518	ENSGACG00000010939
chrXIII	12123418	12127738	ENSGACG00000010986
chrXIII	12127066	12129744	ENSGACG00000010993
chrXIII	12130144	12132899	ENSGACG00000011009
chrXIII	12139287	12151933	ENSGACG00000011014
chrXIII	12173357	12175372	ENSGACG00000011022
chrXIII	12175523	12181369	ENSGACG00000011026
chrXIII	12183752	12186643	ENSGACG00000011027
chrXIII	12193820	12195727	ENSGACG00000011038
chrXIII	12197916	12207852	ENSGACG00000011041
chrXIII	12210083	12217983	ENSGACG00000011049
chrXIII	12245917	12272753	ENSGACG00000011056
chrXIII	12277529	12286012	ENSGACG00000011068
chrXIII	12302250	12304006	ENSGACG00000011078
chrXIII	12305763	12306646	ENSGACG00000011082
chrXIII	12308739	12319173	ENSGACG00000011085
chrXIII	12321779	12331323	ENSGACG00000011111
chrXIII	12331769	12334921	ENSGACG00000011126
chrXIII	12337390	12342763	ENSGACG00000011140
chrXIII	12343504	12344566	ENSGACG00000011154
chrXIII	12346400	12348825	ENSGACG00000011159
chrXIII	12359874	12366571	ENSGACG00000011169
chrXIII	12369336	12373057	ENSGACG00000011172
chrXIII	12386278	12415251	ENSGACG00000011184
chrXIII	12419767	12422130	ENSGACG00000011195
chrXIII	12424191	12424712	ENSGACG00000011200
chrXIII	12427188	12428742	ENSGACG00000011203
chrXIII	12638814	12652820	ENSGACG00000011206
chrXIII	12658459	12659298	ENSGACG00000011211
chrXIII	12660893	12670632	ENSGACG00000011213
chrXIII	12671781	12729719	ENSGACG00000011255
chrXIII	12814874	12817907	ENSGACG00000011263
chrXIII	12821460	12837483	ENSGACG00000011278
chrXIII	12838559	12843158	ENSGACG00000011293
chrXIII	12852234	12858000	ENSGACG00000011297
chrXIII	12860333	12873949	ENSGACG00000011299
chrXIII	12875214	12880198	ENSGACG00000011308
chrXIII	12883819	12890144	ENSGACG00000011334
chrXIII	12893723	12896332	ENSGACG00000011374
chrXIII	12898670	12904384	ENSGACG00000011380
chrXIII	12908962	12914338	ENSGACG00000011382
chrXIII	12922171	12923900	ENSGACG00000011393
chrXIII	12942202	12948571	ENSGACG00000011404
chrXIII	12952685	12958203	ENSGACG00000011411
chrXIII	12958888	12961271	ENSGACG00000011448
chrXIII	12961346	12973709	ENSGACG00000011474
chrXIII	12977894	12979739	ENSGACG00000011494
chrXIII	12990197	12994995	ENSGACG00000011501
chrXIII	12998320	13005642	ENSGACG00000011510
chrXIII	13009779	13013746	ENSGACG00000011514
chrXIII	13024512	13028988	ENSGACG00000011546
chrXIII	13030474	13045725	ENSGACG00000011553
chrXIII	13107695	13111326	ENSGACG00000011556
chrXIII	13116394	13129794	ENSGACG00000011569
chrXIII	13133178	13134538	ENSGACG00000011581
chrXIII	13135353	13138731	ENSGACG00000011583
chrXIII	13147141	13149317	ENSGACG00000011617
chrXIII	13153474	13157574	ENSGACG00000011672
chrXIII	13154521	13155304	ENSGACG00000011750
chrXIII	13159125	13160154	ENSGACG00000011752
chrXIII	13163433	13165076	ENSGACG00000011757
chrXIII	13167467	13169556	ENSGACG00000011758
chrXIII	13170146	13172125	ENSGACG00000011763
chrXIII	13173688	13189929	ENSGACG00000011773
chrXIII	13194223	13195861	ENSGACG00000011782
chrXIII	13199938	13203266	ENSGACG00000011796
chrXIII	13214559	13219956	ENSGACG00000011806
chrXIII	13220417	13223649	ENSGACG00000011817
chrXIII	13224046	13225368	ENSGACG00000011824
chrXIII	13228904	13237163	ENSGACG00000011826
chrXIII	13240020	13255996	ENSGACG00000011831
chrXIII	13257818	13259734	ENSGACG00000011840
chrXIII	13260415	13265325	ENSGACG00000011849
chrXIII	13268156	13275967	ENSGACG00000011854
chrXIII	13278172	13279869	ENSGACG00000011865
chrXIII	13282445	13290015	ENSGACG00000011872
chrXIII	13290215	13294920	ENSGACG00000011877
chrXIII	13302451	13304752	ENSGACG00000011885
chrXIII	13332808	13339269	ENSGACG00000011889
chrXIII	13339590	13344369	ENSGACG00000011893
chrXIII	13346373	13347663	ENSGACG00000011920
chrXIII	13350890	13354059	ENSGACG00000011923
chrXIII	13355464	13357494	ENSGACG00000011927
chrXIII	13358075	13370339	ENSGACG00000011932
chrXIII	13375455	13403912	ENSGACG00000011938
chrXIII	13406394	13411810	ENSGACG00000011948
chrXIII	13415649	13419278	ENSGACG00000011954
chrXIII	13423201	13428952	ENSGACG00000011961
chrXIII	13440693	13443875	ENSGACG00000011968
chrXIII	13451066	13464392	ENSGACG00000011979
chrXIII	13539291	13591502	ENSGACG00000011999
chrXIII	13673988	13697933	ENSGACG00000012009
chrXIII	13714986	13754888	ENSGACG00000012015
chrXIII	13785567	13787508	ENSGACG00000012017
chrXIII	13796956	13801853	ENSGACG00000012019
chrXIII	13822541	13831696	ENSGACG00000012032
chrXIII	13833935	13848884	ENSGACG00000012048
chrXIII	13863198	13874863	ENSGACG00000012060
chrXIII	13880401	13888437	ENSGACG00000012089
chrXIII	13888445	13893978	ENSGACG00000012112
chrXIII	13894962	13895852	ENSGACG00000012150
chrXIII	13909513	13913900	ENSGACG00000012153
chrXIII	13944818	14022331	ENSGACG00000012169
chrXIII	14029539	14048113	ENSGACG00000012181
chrXIII	14049028	14062059	ENSGACG00000012194
chrXIII	14062686	14080464	ENSGACG00000012207
chrXIII	14111971	14113656	ENSGACG00000012218
chrXIII	14130304	14138199	ENSGACG00000012220
chrXIII	14143110	14158335	ENSGACG00000012233
chrXIII	14204247	14209045	ENSGACG00000012240
chrXIII	14211776	14216106	ENSGACG00000012244
chrXIII	14217816	14249269	ENSGACG00000012305
chrXIII	14251407	14261338	ENSGACG00000012316
chrXIII	14264306	14286249	ENSGACG00000012328
chrXIII	14315394	14365566	ENSGACG00000012350
chrXIII	14368341	14375779	ENSGACG00000012367
chrXIII	14419170	14421960	ENSGACG00000012373
chrXIII	14423967	14427196	ENSGACG00000012376
chrXIII	14427716	14433355	ENSGACG00000012399
chrXIII	14441915	14459680	ENSGACG00000012410
chrXIII	14472476	14473391	ENSGACG00000012417
chrXIII	14474158	14477065	ENSGACG00000012418
chrXIII	14487877	14489004	ENSGACG00000012436
chrXIII	14499211	14502927	ENSGACG00000012438
chrXIII	14506632	14509443	ENSGACG00000012454
chrXIII	14514769	14542261	ENSGACG00000012469
chrXIII	14544360	14546420	ENSGACG00000012479
chrXIII	14552363	14573844	ENSGACG00000012483
chrXIII	14582455	14586524	ENSGACG00000012502
chrXIII	14598285	14599898	ENSGACG00000012512
chrXIII	14605095	14608607	ENSGACG00000012516
chrXIII	14636109	14637006	ENSGACG00000012519
chrXIII	14659959	14665419	ENSGACG00000012522
chrXIII	14667855	14672174	ENSGACG00000012542
chrXIII	14674604	14683223	ENSGACG00000012563
chrXIII	14685832	14690109	ENSGACG00000012577
chrXIII	14691957	14694822	ENSGACG00000012596
chrXIII	14698254	14704158	ENSGACG00000012602
chrXIII	14706765	14710968	ENSGACG00000012610
chrXIII	14717817	14721920	ENSGACG00000012620
chrXIII	14723885	14725858	ENSGACG00000012624
chrXIII	14726718	14728947	ENSGACG00000012630
chrXIII	14730801	14732554	ENSGACG00000012642
chrXIII	14732785	14733721	ENSGACG00000012644
chrXIII	14734030	14737212	ENSGACG00000012648
chrXIII	14741286	14756796	ENSGACG00000012679
chrXIII	14760750	14765516	ENSGACG00000012691
chrXIII	14769141	14772343	ENSGACG00000012704
chrXIII	14772778	14773950	ENSGACG00000012710
chrXIII	14774635	14780637	ENSGACG00000012715
chrXIII	14790168	14804385	ENSGACG00000012734
chrXIII	14805972	14808063	ENSGACG00000012740
chrXIII	14810916	14812259	ENSGACG00000012752
chrXIII	14812951	14815601	ENSGACG00000012764
chrXIII	14824004	14830000	ENSGACG00000012778
chrXIII	14832531	14834432	ENSGACG00000012789
chrXIII	14839208	14843645	ENSGACG00000012801
chrXIII	14847154	14851257	ENSGACG00000012807
chrXIII	14854247	14859361	ENSGACG00000012817
chrXIII	14861004	14872006	ENSGACG00000012837
chrXIII	14873838	14880241	ENSGACG00000012851
chrXIII	14892627	14908451	ENSGACG00000012857
chrXIII	14932647	14937351	ENSGACG00000012861
chrXIII	14958038	15011659	ENSGACG00000012865
chrXIII	15306582	15321488	ENSGACG00000012894
chrXIII	15330789	15338688	ENSGACG00000012903
chrXIII	15342943	15346197	ENSGACG00000012916
chrXIII	15350554	15357764	ENSGACG00000012918
chrXIII	15361484	15371001	ENSGACG00000012921
chrXIII	15374892	15381149	ENSGACG00000012934
chrXIII	15382639	15385325	ENSGACG00000012945
chrXIII	15419853	15428524	ENSGACG00000012949
chrXIII	15432087	15435753	ENSGACG00000012952
chrXIII	15436387	15440686	ENSGACG00000012965
chrXIII	15442577	15448352	ENSGACG00000012975
chrXIII	15448084	15448152	ENSGACG00000022557
chrXIII	15450020	15462773	ENSGACG00000012977
chrXIII	15557546	15611229	ENSGACG00000013003
chrXIII	15615069	15633165	ENSGACG00000013011
chrXIII	15641162	15659796	ENSGACG00000013043
chrXIII	15665789	15672536	ENSGACG00000013057
chrXIII	15685990	15687633	ENSGACG00000013061
chrXIII	15903452	15921019	ENSGACG00000013062
chrXIII	15935004	15936858	ENSGACG00000013075
chrXIII	15952079	15970721	ENSGACG00000013076
chrXIII	15975063	15980229	ENSGACG00000013088
chrXIII	16007734	16017015	ENSGACG00000013100
chrXIII	16028838	16031217	ENSGACG00000013106
chrXIII	16048610	16065221	ENSGACG00000013109
chrXIII	16067591	16071753	ENSGACG00000013186
chrXIII	16079118	16087171	ENSGACG00000013189
chrXIII	16088591	16091699	ENSGACG00000013195
chrXIII	16093221	16101732	ENSGACG00000013215
chrXIII	16110406	16114206	ENSGACG00000013231
chrXIII	16119704	16128490	ENSGACG00000013234
chrXIII	16131688	16140819	ENSGACG00000013273
chrXIII	16142950	16144699	ENSGACG00000013276
chrXIII	16148801	16151214	ENSGACG00000013278
chrXIII	16150715	16154454	ENSGACG00000013280
chrXIII	16153886	16160700	ENSGACG00000013283
chrXIII	16174644	16177810	ENSGACG00000013291
chrXIII	16265087	16271134	ENSGACG00000013294
chrXIII	16272586	16275387	ENSGACG00000013302
chrXIII	16276667	16278070	ENSGACG00000013314
chrXIII	16279207	16285577	ENSGACG00000013316
chrXIII	16287442	16292553	ENSGACG00000013323
chrXIII	16295347	16295918	ENSGACG00000013334
chrXIII	16296453	16297750	ENSGACG00000013338
chrXIII	16303474	16312396	ENSGACG00000013341
chrXIII	16314591	16347524	ENSGACG00000013410
chrXIII	16314637	16315941	ENSGACG00000013351
chrXIII	16317218	16320129	ENSGACG00000013355
chrXIII	16320252	16322160	ENSGACG00000013382
chrXIII	16322982	16326119	ENSGACG00000013386
chrXIII	16330658	16332477	ENSGACG00000013408
chrXIII	16354617	16377267	ENSGACG00000013417
chrXIII	16378985	16389050	ENSGACG00000013431
chrXIII	16391377	16408158	ENSGACG00000013436
chrXIII	16411333	16415196	ENSGACG00000013441
chrXIII	16416374	16419657	ENSGACG00000013448
chrXIII	16423554	16426950	ENSGACG00000013463
chrXIII	16430781	16434705	ENSGACG00000013469
chrXIII	16435448	16438971	ENSGACG00000013477
chrXIII	16441468	16442549	ENSGACG00000013491
chrXIII	16501400	16523402	ENSGACG00000013522
chrXIII	16530944	16545495	ENSGACG00000013531
chrXIII	16549828	16573025	ENSGACG00000013534
chrXIII	16581893	16594757	ENSGACG00000013543
chrXIII	16599570	16604809	ENSGACG00000013548
chrXIII	16605504	16626190	ENSGACG00000013560
chrXIII	16637321	16645064	ENSGACG00000013593
chrXIII	16645839	16651528	ENSGACG00000013595
chrXIII	16652790	16659502	ENSGACG00000013606
chrXIII	16687978	16706979	ENSGACG00000013609
chrXIII	16711728	16719267	ENSGACG00000013615
chrXIII	16729000	16743078	ENSGACG00000013635
chrXIII	16746940	16749896	ENSGACG00000013642
chrXIII	16750595	16753361	ENSGACG00000013649
chrXIII	16756157	16772040	ENSGACG00000013652
chrXIII	16775253	16782436	ENSGACG00000013659
chrXIII	16785895	16805194	ENSGACG00000013660
chrXIII	16807061	16810728	ENSGACG00000013661
chrXIII	16828443	16830611	ENSGACG00000013665
chrXIII	16833471	16840533	ENSGACG00000013669
chrXIII	16842384	16848624	ENSGACG00000013677
chrXIII	16851909	16852863	ENSGACG00000013684
chrXIII	16859109	16868330	ENSGACG00000013686
chrXIII	16871385	16887881	ENSGACG00000013690
chrXIII	16891181	16914564	ENSGACG00000013696
chrXIII	16986204	17083036	ENSGACG00000013699
chrXIII	17233563	17244198	ENSGACG00000013704
chrXIII	17246314	17248143	ENSGACG00000013711
chrXIII	17249694	17262209	ENSGACG00000013715
chrXIII	17264937	17266559	ENSGACG00000013734
chrXIII	17266284	17270313	ENSGACG00000013735
chrXIII	17271490	17274726	ENSGACG00000013747
chrXIII	17276555	17283034	ENSGACG00000013754
chrXIII	17287251	17291300	ENSGACG00000013757
chrXIII	17294549	17298050	ENSGACG00000013765
chrXIII	17300297	17307635	ENSGACG00000013767
chrXIII	17309260	17312376	ENSGACG00000013783
chrXIII	17312620	17315785	ENSGACG00000013789
chrXIII	17319364	17325641	ENSGACG00000013793
chrXIII	17328859	17335770	ENSGACG00000013803
chrXIII	17338064	17340704	ENSGACG00000013806
chrXIII	17341763	17350174	ENSGACG00000013810
chrXIII	17358480	17369171	ENSGACG00000013819
chrXIII	17378975	17381577	ENSGACG00000013823
chrXIII	17388723	17392804	ENSGACG00000013826
chrXIII	17393747	17397221	ENSGACG00000013843
chrXIII	17400861	17403371	ENSGACG00000013851
chrXIII	17404677	17408492	ENSGACG00000013865
chrXIII	17410645	17412880	ENSGACG00000013870
chrXIII	17412982	17416867	ENSGACG00000013872
chrXIII	17421768	17424812	ENSGACG00000013874
chrXIII	17427541	17430821	ENSGACG00000013879
chrXIII	17432509	17436491	ENSGACG00000013890
chrXIII	17437664	17442146	ENSGACG00000013898
chrXIII	17446664	17448343	ENSGACG00000013904
chrXIII	17465408	17466387	ENSGACG00000013905
chrXIII	17476294	17482386	ENSGACG00000013907
chrXIII	17487802	17492454	ENSGACG00000013917
chrXIII	17503172	17509876	ENSGACG00000013921
chrXIII	17523217	17528268	ENSGACG00000013937
chrXIII	17528811	17531763	ENSGACG00000013962
chrXIII	17534285	17535409	ENSGACG00000013964
chrXIII	17562120	17593351	ENSGACG00000013973
chrXIII	17595848	17599575	ENSGACG00000013983
chrXIII	17604108	17621610	ENSGACG00000013987
chrXIII	17629131	17647354	ENSGACG00000013992
chrXIII	17673489	17678091	ENSGACG00000014003
chrXIII	17704841	17747886	ENSGACG00000014007
chrXIII	17724932	17725023	ENSGACG00000021339
chrXIII	17748385	17750909	ENSGACG00000014039
chrXIII	17751281	17752628	ENSGACG00000014048
chrXIII	17756781	17759279	ENSGACG00000014056
chrXIII	17761622	17765627	ENSGACG00000014058
chrXIII	17900190	17901847	ENSGACG00000014064
chrXIII	18001291	18014581	ENSGACG00000014065
chrXIII	18026663	18027910	ENSGACG00000014067
chrXIII	18041398	18053259	ENSGACG00000014070
chrXIII	18076604	18087798	ENSGACG00000014073
chrXIII	18089261	18093813	ENSGACG00000014080
chrXIII	18095591	18101339	ENSGACG00000014094
chrXIII	18101351	18108966	ENSGACG00000014100
chrXIII	18108990	18114127	ENSGACG00000014103
chrXIII	18118036	18122826	ENSGACG00000014106
chrXIII	18123311	18126171	ENSGACG00000014111
chrXIII	18129524	18139253	ENSGACG00000014120
chrXIII	18139726	18145216	ENSGACG00000014139
chrXIII	18146097	18154285	ENSGACG00000014158
chrXIII	18158819	18166355	ENSGACG00000014163
chrXIII	18210034	18254621	ENSGACG00000014173
chrXIII	18263216	18267231	ENSGACG00000014181
chrXIII	18267204	18272039	ENSGACG00000014205
chrXIII	18272969	18274256	ENSGACG00000014209
chrXIII	18275776	18277504	ENSGACG00000014213
chrXIII	18278935	18282334	ENSGACG00000014215
chrXIII	18283296	18284914	ENSGACG00000014227
chrXIII	18289755	18324787	ENSGACG00000014240
chrXIII	18327849	18339249	ENSGACG00000014249
chrXIII	18328709	18329257	ENSGACG00000014250
chrXIII	18335508	18338213	ENSGACG00000014251
chrXIII	18343004	18348481	ENSGACG00000014252
chrXIII	18434585	18440058	ENSGACG00000014260
chrXIII	18442359	18443299	ENSGACG00000014263
chrXIII	18467819	18470470	ENSGACG00000014266
chrXIII	18482692	18485764	ENSGACG00000014672
chrXIII	18487971	18490828	ENSGACG00000014667
chrXIII	18495728	18518935	ENSGACG00000014666
chrXIII	18548076	18552160	ENSGACG00000014658
chrXIII	18551922	18569101	ENSGACG00000014654
chrXIII	18560726	18562738	ENSGACG00000014655
chrXIII	18568376	18569937	ENSGACG00000014649
chrXIII	18580568	18581904	ENSGACG00000014647
chrXIII	18619421	18624231	ENSGACG00000014642
chrXIII	18626393	18627414	ENSGACG00000014639
chrXIII	18631399	18633492	ENSGACG00000014638
chrXIII	18633806	18635167	ENSGACG00000014636
chrXIII	18638980	18643631	ENSGACG00000014629
chrXIII	18648014	18649420	ENSGACG00000014628
chrXIII	18675393	18676759	ENSGACG00000014626
chrXIII	18679103	18681522	ENSGACG00000014618
chrXIII	18682255	18683184	ENSGACG00000014617
chrXIII	18709196	18710839	ENSGACG00000014611
chrXIII	18725325	18727004	ENSGACG00000014609
chrXIII	18734102	18745439	ENSGACG00000014606
chrXIII	18754352	18766890	ENSGACG00000014599
chrXIII	18789145	18811504	ENSGACG00000014591
chrXIII	18817727	18820804	ENSGACG00000014571
chrXIII	18821160	18834816	ENSGACG00000014527
chrXIII	18846146	18857634	ENSGACG00000014520
chrXIII	18859149	18862411	ENSGACG00000014517
chrXIII	18864076	18881249	ENSGACG00000014514
chrXIII	18887549	18890177	ENSGACG00000014511
chrXIII	18896777	18899423	ENSGACG00000014508
chrXIII	18944041	18966530	ENSGACG00000014488
chrXIII	18999347	19054200	ENSGACG00000014484
chrXIII	19073247	19080072	ENSGACG00000014481
chrXIII	19097451	19129042	ENSGACG00000014471
chrXIII	19140897	19150471	ENSGACG00000014452
chrXIII	19151628	19154319	ENSGACG00000014447
chrXIII	19156532	19169435	ENSGACG00000014421
chrXIII	19195729	19209959	ENSGACG00000014408
chrXIII	19212066	19216165	ENSGACG00000014405
chrXIII	19219217	19220663	ENSGACG00000014403
chrXIII	19223425	19232126	ENSGACG00000014363
chrXIII	19233110	19236141	ENSGACG00000014355
chrXIII	19237601	19242886	ENSGACG00000014350
chrXIII	19246149	19253668	ENSGACG00000014341
chrXIII	19259557	19263308	ENSGACG00000014334
chrXIII	19267695	19279734	ENSGACG00000014333
chrXIII	19283445	19328607	ENSGACG00000014318
chrXIII	19341741	19342768	ENSGACG00000014315
chrXIII	19345552	19347686	ENSGACG00000014312
chrXIII	19351188	19362761	ENSGACG00000014309
chrXIII	19380514	19384191	ENSGACG00000014305
chrXIII	19429341	19430317	ENSGACG00000014302
chrXIII	19435549	19438177	ENSGACG00000014297
chrXIII	19448983	19534301	ENSGACG00000014286
chrXIII	19549675	19550467	ENSGACG00000014284
chrXIII	19558940	19559455	ENSGACG00000014283
chrXIII	19591693	19592779	ENSGACG00000014282
chrXIII	19633495	19634462	ENSGACG00000014279
chrXIII	19786648	19796715	ENSGACG00000014808
chrXIII	19800476	19805784	ENSGACG00000014794
chrXIII	19807523	19809425	ENSGACG00000014792
chrXIII	19812455	19817172	ENSGACG00000014787
chrXIII	19823767	19826105	ENSGACG00000014785
chrXIII	19828419	19834252	ENSGACG00000014783
chrXIII	19835059	19841288	ENSGACG00000014779
chrXIII	19841700	19846580	ENSGACG00000014775
chrXIII	19866777	19879703	ENSGACG00000014771
chrXIII	19883565	19887954	ENSGACG00000014767
chrXIII	19887352	19892763	ENSGACG00000014757
chrXIII	19921982	19924398	ENSGACG00000014744
chrXIII	19931573	19933902	ENSGACG00000014742
chrXIII	19943009	19943542	ENSGACG00000014741
chrXIII	19952176	19953390	ENSGACG00000014739
chrXIII	19961701	19969074	ENSGACG00000014736
chrXIII	19972433	19986130	ENSGACG00000014721
chrXIII	19987214	19991711	ENSGACG00000014719
chrXIII	19992485	20002824	ENSGACG00000014713
chrXIII	20011894	20019692	ENSGACG00000014707
chrXIII	20021434	20024675	ENSGACG00000014704
chrXIII	20051179	20060816	ENSGACG00000014701
chrXIII	20079000	20080850	ENSGACG00000014699
chrXIII	20114879	20117364	ENSGACG00000014693
chrXIII	20118532	20119738	ENSGACG00000014691
chrXIII	20145281	20146625	ENSGACG00000014690
chrXIII	20149453	20150459	ENSGACG00000014687
chrXIII	20151437	20158885	ENSGACG00000014682
chrXIII	20159403	20159498	ENSGACG00000021300
chrXIII	20170243	20172932	ENSGACG00000014676
chrXIII	20174066	20180694	ENSGACG00000014673
chrXIII	20177519	20179453	ENSGACG00000014675
chrXIV	143898	152395	ENSGACG00000015555
chrXIV	154252	159198	ENSGACG00000015552
chrXIV	162385	173626	ENSGACG00000015548
chrXIV	179483	183118	ENSGACG00000015546
