gene	species	dN	dS	dNdS
ENSGACG00000008417_ENSGACT00000004876	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000008417_ENSGACT00000004876	Y	0.0027	0.0795	0.0341
ENSGACG00000008417_ENSGACT00000004876	Yprivate	0.0000	0.0000	41.1576
ENSGACG00000008427_ENSGACT00000004912	ref_chrXII	0.0000	0.0160	0.0010
ENSGACG00000008427_ENSGACT00000004912	sin	0.0001	0.1445	0.0010
ENSGACG00000008427_ENSGACT00000004912	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008427_ENSGACT00000004912	tym	0.0028	0.1452	0.0193
ENSGACG00000008427_ENSGACT00000004912	X	0.0002	0.1601	0.0010
ENSGACG00000008427_ENSGACT00000004912	Xprivate	0.0000	0.0000	0.1917
ENSGACG00000008427_ENSGACT00000004912	Y	0.0001	0.1374	0.0010
ENSGACG00000008427_ENSGACT00000004912	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000008449_ENSGACT00000004936	ref_chrXII	0.0000	0.0076	0.0010
ENSGACG00000008449_ENSGACT00000004936	sin	0.0024	0.0931	0.0255
ENSGACG00000008449_ENSGACT00000004936	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008449_ENSGACT00000004936	tym	0.0024	0.0984	0.0239
ENSGACG00000008449_ENSGACT00000004936	X	0.0024	0.1060	0.0224
ENSGACG00000008449_ENSGACT00000004936	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008449_ENSGACT00000004936	Y	0.0024	0.0844	0.0283
ENSGACG00000008449_ENSGACT00000004936	Yprivate	0.0000	0.0000	0.1152
ENSGACG00000008477_ENSGACT00000004936	ref_chrXII	0.0000	0.0000	0.2169
ENSGACG00000008477_ENSGACT00000004936	sin	0.0286	0.0874	0.3274
ENSGACG00000008477_ENSGACT00000004936	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008477_ENSGACT00000004936	tym	0.0288	0.0783	0.3676
ENSGACG00000008477_ENSGACT00000004936	X	0.0288	0.0784	0.3675
ENSGACG00000008477_ENSGACT00000004936	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008477_ENSGACT00000004936	Y	0.0286	0.0874	0.3274
ENSGACG00000008477_ENSGACT00000004936	Yprivate	0.0000	0.0000	0.3159
ENSGACG00000008484_ENSGACT00000004963	ref_chrXII	0.0000	0.0124	0.0010
ENSGACG00000008484_ENSGACT00000004963	sin	0.0224	0.1936	0.1159
ENSGACG00000008484_ENSGACT00000004963	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008484_ENSGACT00000004963	tym	0.0188	0.2410	0.0779
ENSGACG00000008484_ENSGACT00000004963	X	0.0187	0.1912	0.0978
ENSGACG00000008484_ENSGACT00000004963	Xprivate	0.0000	0.0000	0.1338
ENSGACG00000008484_ENSGACT00000004963	Y	0.0187	0.1912	0.0978
ENSGACG00000008484_ENSGACT00000004963	Yprivate	0.0000	0.0000	0.0012
ENSGACG00000008508_ENSGACT00000004963	ref_chrXII	0.0036	0.0000	99.0000
ENSGACG00000008508_ENSGACT00000004963	sin	0.0148	0.0817	0.1814
ENSGACG00000008508_ENSGACT00000004963	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008508_ENSGACT00000004963	tym	0.0129	0.1114	0.1161
ENSGACG00000008508_ENSGACT00000004963	X	0.0186	0.1615	0.1155
ENSGACG00000008508_ENSGACT00000004963	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008508_ENSGACT00000004963	Y	0.0148	0.0817	0.1814
ENSGACG00000008508_ENSGACT00000004963	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000008546_ENSGACT00000004963	ref_chrXII	0.0000	0.0086	0.0010
ENSGACG00000008546_ENSGACT00000004963	sin	0.0123	0.1669	0.0736
ENSGACG00000008546_ENSGACT00000004963	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008546_ENSGACT00000004963	tym	0.0138	0.1692	0.0814
ENSGACG00000008546_ENSGACT00000004963	X	0.0122	0.1694	0.0722
ENSGACG00000008546_ENSGACT00000004963	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008546_ENSGACT00000004963	Y	0.0107	0.1675	0.0640
ENSGACG00000008546_ENSGACT00000004963	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000008549_ENSGACT00000004973	ref_chrXII	0.0000	0.0000	99.0000
ENSGACG00000008549_ENSGACT00000004973	sin	0.0123	0.1255	0.0978
ENSGACG00000008549_ENSGACT00000004973	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000008549_ENSGACT00000004973	tym	0.0123	0.1255	0.0978
ENSGACG00000008549_ENSGACT00000004973	X	0.0124	0.1674	0.0742
ENSGACG00000008549_ENSGACT00000004973	Xprivate	0.0000	0.0000	91.4295
ENSGACG00000008549_ENSGACT00000004973	Y	0.0123	0.1255	0.0978
ENSGACG00000008549_ENSGACT00000004973	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000008568_ENSGACT00000004970	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000008568_ENSGACT00000004970	sin	0.0072	0.0517	0.1383
ENSGACG00000008568_ENSGACT00000004970	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000008568_ENSGACT00000004970	tym	0.0044	0.0729	0.0604
ENSGACG00000008568_ENSGACT00000004970	X	0.0072	0.0568	0.1264
ENSGACG00000008568_ENSGACT00000004970	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008568_ENSGACT00000004970	Y	0.0047	0.0531	0.0883
ENSGACG00000008568_ENSGACT00000004970	Yprivate	0.0000	0.0000	0.5194
ENSGACG00000008575_ENSGACT00000004977	ref_chrXII	0.0021	0.0000	99.0000
ENSGACG00000008575_ENSGACT00000004977	sin	0.0095	0.1671	0.0568
ENSGACG00000008575_ENSGACT00000004977	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008575_ENSGACT00000004977	tym	0.0122	0.1602	0.0759
ENSGACG00000008575_ENSGACT00000004977	X	0.0096	0.1651	0.0582
ENSGACG00000008575_ENSGACT00000004977	Xprivate	0.0000	0.0000	0.1366
ENSGACG00000008575_ENSGACT00000004977	Y	0.0073	0.1578	0.0463
ENSGACG00000008575_ENSGACT00000004977	Yprivate	0.0000	0.0000	0.1483
ENSGACG00000008590_ENSGACT00000004994	ref_chrXII	0.0000	0.0475	0.0010
ENSGACG00000008590_ENSGACT00000004994	sin	0.0266	0.1972	0.1351
ENSGACG00000008590_ENSGACT00000004994	sinprivate	0.0000	0.0000	0.0939
ENSGACG00000008590_ENSGACT00000004994	tym	0.0309	0.1909	0.1619
ENSGACG00000008590_ENSGACT00000004994	X	0.0328	0.2650	0.1238
ENSGACG00000008590_ENSGACT00000004994	Xprivate	0.0000	0.0000	0.2605
ENSGACG00000008590_ENSGACT00000004994	Y	0.0260	0.1826	0.1425
ENSGACG00000008590_ENSGACT00000004994	Yprivate	0.0000	0.0000	0.2003
ENSGACG00000008590_ENSGACT00000004998	ref_chrXII	0.0000	0.0214	0.0010
ENSGACG00000008590_ENSGACT00000004998	sin	0.0554	0.1294	0.4277
ENSGACG00000008590_ENSGACT00000004998	sinprivate	0.0000	0.0000	0.2781
ENSGACG00000008590_ENSGACT00000004998	tym	0.0607	0.1298	0.4678
ENSGACG00000008590_ENSGACT00000004998	X	0.0583	0.1540	0.3787
ENSGACG00000008590_ENSGACT00000004998	Xprivate	0.0000	0.0000	0.4263
ENSGACG00000008590_ENSGACT00000004998	Y	0.0546	0.1242	0.4397
ENSGACG00000008590_ENSGACT00000004998	Yprivate	0.0000	0.0000	0.4525
ENSGACG00000008614_ENSGACT00000005148	ref_chrXII	0.0000	0.0183	0.0010
ENSGACG00000008614_ENSGACT00000005148	sin	0.0142	0.1359	0.1046
ENSGACG00000008614_ENSGACT00000005148	sinprivate	0.0000	0.0000	0.2168
ENSGACG00000008614_ENSGACT00000005148	tym	0.0142	0.1359	0.1046
ENSGACG00000008614_ENSGACT00000005148	X	0.0188	0.1866	0.1006
ENSGACG00000008614_ENSGACT00000005148	Xprivate	0.0000	0.0000	0.1805
ENSGACG00000008614_ENSGACT00000005148	Y	0.0142	0.1359	0.1046
ENSGACG00000008614_ENSGACT00000005148	Yprivate	0.0000	0.0000	0.1314
ENSGACG00000008620_ENSGACT00000005208	ref_chrXII	0.0052	0.0175	0.2953
ENSGACG00000008620_ENSGACT00000005208	sin	0.0210	0.1298	0.1618
ENSGACG00000008620_ENSGACT00000005208	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008620_ENSGACT00000005208	tym	0.0315	0.1773	0.1774
ENSGACG00000008620_ENSGACT00000005208	X	0.0264	0.1489	0.1774
ENSGACG00000008620_ENSGACT00000005208	Xprivate	0.0000	0.0000	0.2085
ENSGACG00000008620_ENSGACT00000005208	Y	0.0157	0.1501	0.1045
ENSGACG00000008620_ENSGACT00000005208	Yprivate	0.0000	0.0000	0.2334
ENSGACG00000008630_ENSGACT00000005208	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000008630_ENSGACT00000005208	sin	0.0000	0.0000	0.0010
ENSGACG00000008630_ENSGACT00000005208	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008630_ENSGACT00000005208	tym	0.0000	0.0000	0.0345
ENSGACG00000008630_ENSGACT00000005208	X	0.0000	0.0000	0.0010
ENSGACG00000008630_ENSGACT00000005208	Xprivate	0.0000	0.0000	0.0829
ENSGACG00000008630_ENSGACT00000005208	Y	0.0000	0.0000	0.0863
ENSGACG00000008630_ENSGACT00000005208	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000008645_ENSGACT00000005281	ref_chrXII	0.0000	0.0000	0.7500
ENSGACG00000008645_ENSGACT00000005281	sin	0.0286	0.0497	0.5756
ENSGACG00000008645_ENSGACT00000005281	sinprivate	0.0000	0.0000	0.0453
ENSGACG00000008645_ENSGACT00000005281	tym	0.0347	0.0337	1.0289
ENSGACG00000008645_ENSGACT00000005281	X	0.0322	0.0485	0.6633
ENSGACG00000008645_ENSGACT00000005281	Xprivate	0.0000	0.0000	0.8353
ENSGACG00000008645_ENSGACT00000005281	Y	0.0286	0.0497	0.5741
ENSGACG00000008645_ENSGACT00000005281	Yprivate	0.0000	0.0000	0.8373
ENSGACG00000008657_ENSGACT00000005281	ref_chrXII	0.0000	0.0000	0.3081
ENSGACG00000008657_ENSGACT00000005281	sin	0.0319	0.0840	0.3797
ENSGACG00000008657_ENSGACT00000005281	sinprivate	0.0000	0.0000	1.7162
ENSGACG00000008657_ENSGACT00000005281	tym	0.0317	0.0755	0.4196
ENSGACG00000008657_ENSGACT00000005281	X	0.0317	0.0755	0.4196
ENSGACG00000008657_ENSGACT00000005281	Xprivate	0.0000	0.0000	0.2994
ENSGACG00000008657_ENSGACT00000005281	Y	0.0279	0.0765	0.3644
ENSGACG00000008657_ENSGACT00000005281	Yprivate	0.0000	0.0000	0.2116
ENSGACG00000008662_ENSGACT00000005281	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000008662_ENSGACT00000005281	sin	0.0104	0.1359	0.0768
ENSGACG00000008662_ENSGACT00000005281	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000008662_ENSGACT00000005281	tym	0.0104	0.1359	0.0768
ENSGACG00000008662_ENSGACT00000005281	X	0.0105	0.1442	0.0726
ENSGACG00000008662_ENSGACT00000005281	Xprivate	0.0000	0.0000	1.3476
ENSGACG00000008662_ENSGACT00000005281	Y	0.0104	0.1359	0.0768
ENSGACG00000008662_ENSGACT00000005281	Yprivate	0.0000	0.0000	0.0731
ENSGACG00000008681_ENSGACT00000005296	ref_chrXII	0.0000	0.0104	0.0010
ENSGACG00000008681_ENSGACT00000005296	sin	0.0127	0.1791	0.0709
ENSGACG00000008681_ENSGACT00000005296	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008681_ENSGACT00000005296	tym	0.0127	0.1408	0.0902
ENSGACG00000008681_ENSGACT00000005296	X	0.0128	0.1537	0.0830
ENSGACG00000008681_ENSGACT00000005296	Xprivate	0.0000	0.0000	0.1431
ENSGACG00000008681_ENSGACT00000005296	Y	0.0127	0.1623	0.0783
ENSGACG00000008681_ENSGACT00000005296	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000008681_ENSGACT00000005302	ref_chrXII	0.0000	0.0057	0.0010
ENSGACG00000008681_ENSGACT00000005302	sin	0.0237	0.1666	0.1426
ENSGACG00000008681_ENSGACT00000005302	sinprivate	0.0000	0.0000	0.0914
ENSGACG00000008681_ENSGACT00000005302	tym	0.0218	0.1572	0.1384
ENSGACG00000008681_ENSGACT00000005302	X	0.0218	0.1644	0.1328
ENSGACG00000008681_ENSGACT00000005302	Xprivate	0.0000	0.0000	0.1792
ENSGACG00000008681_ENSGACT00000005302	Y	0.0218	0.1563	0.1394
ENSGACG00000008681_ENSGACT00000005302	Yprivate	0.0000	0.0000	0.0640
ENSGACG00000008709_ENSGACT00000005373	ref_chrXII	0.0000	0.0141	0.0010
ENSGACG00000008709_ENSGACT00000005373	sin	0.0215	0.0695	0.3095
ENSGACG00000008709_ENSGACT00000005373	sinprivate	0.0000	0.0000	0.2650
ENSGACG00000008709_ENSGACT00000005373	tym	0.0141	0.1195	0.1181
ENSGACG00000008709_ENSGACT00000005373	X	0.0142	0.0976	0.1459
ENSGACG00000008709_ENSGACT00000005373	Xprivate	0.0000	0.0000	0.1640
ENSGACG00000008709_ENSGACT00000005373	Y	0.0140	0.0720	0.1942
ENSGACG00000008709_ENSGACT00000005373	Yprivate	0.0000	0.0000	0.1889
ENSGACG00000008732_ENSGACT00000005375	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000008732_ENSGACT00000005375	sin	0.0072	0.1571	0.0459
ENSGACG00000008732_ENSGACT00000005375	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008732_ENSGACT00000005375	tym	0.0071	0.1455	0.0491
ENSGACG00000008732_ENSGACT00000005375	X	0.0071	0.1710	0.0413
ENSGACG00000008732_ENSGACT00000005375	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008732_ENSGACT00000005375	Y	0.0071	0.1455	0.0491
ENSGACG00000008732_ENSGACT00000005375	Yprivate	0.0000	0.0000	0.0587
ENSGACG00000008755_ENSGACT00000005410	ref_chrXII	0.0000	0.0000	0.3753
ENSGACG00000008755_ENSGACT00000005410	sin	0.0407	0.0706	0.5760
ENSGACG00000008755_ENSGACT00000005410	sinprivate	0.0000	0.0000	0.2276
ENSGACG00000008755_ENSGACT00000005410	tym	0.0395	0.0703	0.5619
ENSGACG00000008755_ENSGACT00000005410	X	0.0389	0.0724	0.5380
ENSGACG00000008755_ENSGACT00000005410	Xprivate	0.0000	0.0000	0.4772
ENSGACG00000008755_ENSGACT00000005410	Y	0.0382	0.0636	0.6009
ENSGACG00000008755_ENSGACT00000005410	Yprivate	0.0000	0.0000	0.4870
ENSGACG00000008770_ENSGACT00000005421	ref_chrXII	0.0000	0.0028	0.0010
ENSGACG00000008770_ENSGACT00000005421	sin	0.0015	0.1228	0.0119
ENSGACG00000008770_ENSGACT00000005421	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008770_ENSGACT00000005421	tym	0.0001	0.1231	0.0010
ENSGACG00000008770_ENSGACT00000005421	X	0.0001	0.1280	0.0010
ENSGACG00000008770_ENSGACT00000005421	Xprivate	0.0000	0.0000	0.0762
ENSGACG00000008770_ENSGACT00000005421	Y	0.0001	0.1194	0.0010
ENSGACG00000008770_ENSGACT00000005421	Yprivate	0.0000	0.0000	0.0494
ENSGACG00000008823_ENSGACT00000005516	ref_chrXII	0.0031	0.0063	0.4989
ENSGACG00000008823_ENSGACT00000005516	sin	0.0319	0.1429	0.2234
ENSGACG00000008823_ENSGACT00000005516	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008823_ENSGACT00000005516	tym	0.0344	0.1440	0.2388
ENSGACG00000008823_ENSGACT00000005516	X	0.0359	0.1455	0.2469
ENSGACG00000008823_ENSGACT00000005516	Xprivate	0.0000	0.0000	0.3221
ENSGACG00000008823_ENSGACT00000005516	Y	0.0308	0.1335	0.2308
ENSGACG00000008823_ENSGACT00000005516	Yprivate	0.0000	0.0000	0.2569
ENSGACG00000008846_ENSGACT00000005526	ref_chrXII	0.0012	0.0063	0.1969
ENSGACG00000008846_ENSGACT00000005526	sin	0.0555	0.1397	0.3973
ENSGACG00000008846_ENSGACT00000005526	sinprivate	0.0000	0.0000	0.3115
ENSGACG00000008846_ENSGACT00000005526	tym	0.0551	0.1372	0.4018
ENSGACG00000008846_ENSGACT00000005526	X	0.0527	0.1095	0.4808
ENSGACG00000008846_ENSGACT00000005526	Xprivate	0.0000	0.0000	0.9044
ENSGACG00000008846_ENSGACT00000005526	Y	0.0488	0.1046	0.4665
ENSGACG00000008846_ENSGACT00000005526	Yprivate	0.0000	0.0000	0.3427
ENSGACG00000008848_ENSGACT00000005554	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000008848_ENSGACT00000005554	sin	0.0002	0.2162	0.0010
ENSGACG00000008848_ENSGACT00000005554	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008848_ENSGACT00000005554	tym	0.0002	0.1763	0.0010
ENSGACG00000008848_ENSGACT00000005554	X	0.0002	0.1944	0.0010
ENSGACG00000008848_ENSGACT00000005554	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008848_ENSGACT00000005554	Y	0.0002	0.2074	0.0010
ENSGACG00000008848_ENSGACT00000005554	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000008900_ENSGACT00000005616	ref_chrXII	0.0000	0.0115	0.0010
ENSGACG00000008900_ENSGACT00000005616	sin	0.0120	0.1302	0.0918
ENSGACG00000008900_ENSGACT00000005616	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000008900_ENSGACT00000005616	tym	0.0120	0.1424	0.0845
ENSGACG00000008900_ENSGACT00000005616	X	0.0120	0.1302	0.0918
ENSGACG00000008900_ENSGACT00000005616	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000008900_ENSGACT00000005616	Y	0.0120	0.1302	0.0918
ENSGACG00000008900_ENSGACT00000005616	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000008900_ENSGACT00000005618	ref_chrXII	0.0000	0.0366	0.0010
ENSGACG00000008900_ENSGACT00000005618	sin	0.0001	0.0679	0.0010
ENSGACG00000008900_ENSGACT00000005618	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008900_ENSGACT00000005618	tym	0.0001	0.1033	0.0010
ENSGACG00000008900_ENSGACT00000005618	X	0.0001	0.0679	0.0010
ENSGACG00000008900_ENSGACT00000005618	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008900_ENSGACT00000005618	Y	0.0001	0.0679	0.0010
ENSGACG00000008900_ENSGACT00000005618	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000008927_ENSGACT00000005650	ref_chrXII	0.0000	0.0000	0.0421
ENSGACG00000008927_ENSGACT00000005650	sin	0.0025	0.0556	0.0442
ENSGACG00000008927_ENSGACT00000005650	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008927_ENSGACT00000005650	tym	0.0025	0.0556	0.0442
ENSGACG00000008927_ENSGACT00000005650	X	0.0025	0.0736	0.0340
ENSGACG00000008927_ENSGACT00000005650	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008927_ENSGACT00000005650	Y	0.0025	0.0556	0.0442
ENSGACG00000008927_ENSGACT00000005650	Yprivate	0.0000	0.0000	0.0091
ENSGACG00000008938_ENSGACT00000005650	ref_chrXII	0.0000	0.0183	0.0010
ENSGACG00000008938_ENSGACT00000005650	sin	0.0078	0.0786	0.0998
ENSGACG00000008938_ENSGACT00000005650	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000008938_ENSGACT00000005650	tym	0.0079	0.0841	0.0936
ENSGACG00000008938_ENSGACT00000005650	X	0.0096	0.1029	0.0938
ENSGACG00000008938_ENSGACT00000005650	Xprivate	0.0000	0.0000	0.1456
ENSGACG00000008938_ENSGACT00000005650	Y	0.0078	0.0786	0.0998
ENSGACG00000008938_ENSGACT00000005650	Yprivate	0.0000	0.0000	0.0934
ENSGACG00000008944_ENSGACT00000005650	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000008944_ENSGACT00000005650	sin	0.0046	0.1006	0.0460
ENSGACG00000008944_ENSGACT00000005650	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008944_ENSGACT00000005650	tym	0.0048	0.0910	0.0529
ENSGACG00000008944_ENSGACT00000005650	X	0.0048	0.0910	0.0530
ENSGACG00000008944_ENSGACT00000005650	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008944_ENSGACT00000005650	Y	0.0048	0.0821	0.0586
ENSGACG00000008944_ENSGACT00000005650	Yprivate	0.0000	0.0000	0.1100
ENSGACG00000008952_ENSGACT00000005650	ref_chrXII	0.0000	0.0033	0.0010
ENSGACG00000008952_ENSGACT00000005650	sin	0.0080	0.1178	0.0676
ENSGACG00000008952_ENSGACT00000005650	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008952_ENSGACT00000005650	tym	0.0106	0.1190	0.0892
ENSGACG00000008952_ENSGACT00000005650	X	0.0079	0.1387	0.0572
ENSGACG00000008952_ENSGACT00000005650	Xprivate	0.0000	0.0000	0.1305
ENSGACG00000008952_ENSGACT00000005650	Y	0.0079	0.1099	0.0722
ENSGACG00000008952_ENSGACT00000005650	Yprivate	0.0000	0.0000	0.1337
ENSGACG00000008964_ENSGACT00000005685	ref_chrXII	0.0000	0.0067	0.0010
ENSGACG00000008964_ENSGACT00000005685	sin	0.0091	0.0733	0.1243
ENSGACG00000008964_ENSGACT00000005685	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008964_ENSGACT00000005685	tym	0.0153	0.0720	0.2128
ENSGACG00000008964_ENSGACT00000005685	X	0.0124	0.0619	0.2007
ENSGACG00000008964_ENSGACT00000005685	Xprivate	0.0000	0.0000	0.3664
ENSGACG00000008964_ENSGACT00000005685	Y	0.0124	0.0619	0.2007
ENSGACG00000008964_ENSGACT00000005685	Yprivate	0.0000	0.0000	0.1589
ENSGACG00000008969_ENSGACT00000005685	ref_chrXII	0.0000	0.0000	99.0000
ENSGACG00000008969_ENSGACT00000005685	sin	0.0401	0.0860	0.4665
ENSGACG00000008969_ENSGACT00000005685	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000008969_ENSGACT00000005685	tym	0.0337	0.0620	0.5441
ENSGACG00000008969_ENSGACT00000005685	X	0.0341	0.0819	0.4164
ENSGACG00000008969_ENSGACT00000005685	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000008969_ENSGACT00000005685	Y	0.0337	0.0620	0.5441
ENSGACG00000008969_ENSGACT00000005685	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000008972_ENSGACT00000005727	ref_chrXII	0.0020	0.0039	0.5098
ENSGACG00000008972_ENSGACT00000005727	sin	0.0301	0.1457	0.2065
ENSGACG00000008972_ENSGACT00000005727	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000008972_ENSGACT00000005727	tym	0.0300	0.1401	0.2144
ENSGACG00000008972_ENSGACT00000005727	X	0.0283	0.1423	0.1986
ENSGACG00000008972_ENSGACT00000005727	Xprivate	0.0000	0.0000	1.3340
ENSGACG00000008972_ENSGACT00000005727	Y	0.0244	0.1195	0.2043
ENSGACG00000008972_ENSGACT00000005727	Yprivate	0.0000	0.0000	0.3022
ENSGACG00000008976_ENSGACT00000005846	ref_chrXII	0.0000	0.0048	0.0010
ENSGACG00000008976_ENSGACT00000005846	sin	0.0196	0.2184	0.0896
ENSGACG00000008976_ENSGACT00000005846	sinprivate	0.0000	0.0000	9.7694
ENSGACG00000008976_ENSGACT00000005846	tym	0.0210	0.2315	0.0908
ENSGACG00000008976_ENSGACT00000005846	X	0.0211	0.2186	0.0965
ENSGACG00000008976_ENSGACT00000005846	Xprivate	0.0000	0.0000	0.1435
ENSGACG00000008976_ENSGACT00000005846	Y	0.0196	0.2127	0.0921
ENSGACG00000008976_ENSGACT00000005846	Yprivate	0.0000	0.0000	20.0179
ENSGACG00000008991_ENSGACT00000005855	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000008991_ENSGACT00000005855	sin	0.0028	0.1512	0.0184
ENSGACG00000008991_ENSGACT00000005855	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008991_ENSGACT00000005855	tym	0.0028	0.1512	0.0184
ENSGACG00000008991_ENSGACT00000005855	X	0.0028	0.2328	0.0119
ENSGACG00000008991_ENSGACT00000005855	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000008991_ENSGACT00000005855	Y	0.0028	0.2328	0.0119
ENSGACG00000008991_ENSGACT00000005855	Yprivate	0.0000	0.0000	0.0144
ENSGACG00000008996_ENSGACT00000005879	ref_chrXII	0.0000	0.0000	0.0379
ENSGACG00000008996_ENSGACT00000005879	sin	0.0054	0.2280	0.0236
ENSGACG00000008996_ENSGACT00000005879	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000008996_ENSGACT00000005879	tym	0.0054	0.2280	0.0236
ENSGACG00000008996_ENSGACT00000005879	X	0.0054	0.2552	0.0211
ENSGACG00000008996_ENSGACT00000005879	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000008996_ENSGACT00000005879	Y	0.0054	0.2280	0.0236
ENSGACG00000008996_ENSGACT00000005879	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000009008_ENSGACT00000005884	ref_chrXII	0.0000	0.0000	99.0000
ENSGACG00000009008_ENSGACT00000005884	sin	0.0531	0.2812	0.1887
ENSGACG00000009008_ENSGACT00000005884	sinprivate	0.0000	0.0000	0.1231
ENSGACG00000009008_ENSGACT00000005884	tym	0.0537	0.1693	0.3173
ENSGACG00000009008_ENSGACT00000005884	X	0.0694	0.2796	0.2484
ENSGACG00000009008_ENSGACT00000005884	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000009008_ENSGACT00000005884	Y	0.0694	0.2796	0.2484
ENSGACG00000009008_ENSGACT00000005884	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000009013_ENSGACT00000005884	ref_chrXII	0.0000	0.0134	0.0010
ENSGACG00000009013_ENSGACT00000005884	sin	0.0052	0.1407	0.0372
ENSGACG00000009013_ENSGACT00000005884	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000009013_ENSGACT00000005884	tym	0.0052	0.1413	0.0369
ENSGACG00000009013_ENSGACT00000005884	X	0.0052	0.1656	0.0316
ENSGACG00000009013_ENSGACT00000005884	Xprivate	0.0000	0.0000	0.1031
ENSGACG00000009013_ENSGACT00000005884	Y	0.0052	0.1271	0.0410
ENSGACG00000009013_ENSGACT00000005884	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000009038_ENSGACT00000005967	ref_chrXII	0.0000	0.0015	0.0010
ENSGACG00000009038_ENSGACT00000005967	sin	0.0118	0.0884	0.1339
ENSGACG00000009038_ENSGACT00000005967	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000009038_ENSGACT00000005967	tym	0.0128	0.0756	0.1692
ENSGACG00000009038_ENSGACT00000005967	X	0.0104	0.0890	0.1172
ENSGACG00000009038_ENSGACT00000005967	Xprivate	0.0000	0.0000	0.2032
ENSGACG00000009038_ENSGACT00000005967	Y	0.0105	0.0857	0.1223
ENSGACG00000009038_ENSGACT00000005967	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000009063_ENSGACT00000005994	ref_chrXII	0.0000	0.0000	99.0000
ENSGACG00000009063_ENSGACT00000005994	sin	0.0600	0.0322	1.8613
ENSGACG00000009063_ENSGACT00000005994	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000009063_ENSGACT00000005994	tym	0.0600	0.0322	1.8613
