CHROM	treeNumber	windowNumber	BIN_START	BIN_END	biggestMonoPhyletic	expected	switchesNeeded	SDRbool
chrXIII	21	w20	2000000	2100000	3	15	12	False
chrXIII	22	w21	2100000	2200000	2	15	13	False
chrXIII	23	w22	2200000	2300000	3	15	12	False
chrXIII	24	w23	2300000	2400000	4	15	11	False
chrXIII	25	w24	2400000	2500000	3	15	12	False
chrXIII	26	w25	2500000	2600000	3	15	12	False
chrXIII	27	w26	2600000	2700000	4	15	11	False
chrXIII	28	w27	2700000	2800000	2	15	13	False
chrXIII	29	w28	2800000	2900000	2	15	13	False
chrXIII	30	w29	2900000	3000000	2	15	13	False
chrXIII	31	w30	3000000	3100000	2	15	13	False
chrXIII	32	w31	3100000	3200000	2	15	13	False
chrXIII	33	w32	3200000	3300000	3	15	12	False
chrXIII	34	w33	3300000	3400000	3	15	12	False
chrXIII	35	w34	3400000	3500000	4	15	11	False
chrXIII	36	w35	3500000	3600000	3	15	12	False
chrXIII	37	w36	3600000	3700000	2	15	13	False
chrXIII	38	w37	3700000	3800000	3	15	12	False
chrXIII	39	w38	3800000	3900000	4	15	11	False
chrXIII	40	w39	3900000	4000000	3	15	12	False
chrXIII	41	w40	4000000	4100000	3	15	12	False
chrXIII	42	w41	4100000	4200000	4	15	11	False
chrXIII	43	w42	4200000	4300000	3	15	12	False
chrXIII	44	w43	4300000	4400000	2	15	13	False
chrXIII	45	w44	4400000	4500000	5	15	10	False
chrXIII	46	w45	4500000	4600000	3	15	12	False
chrXIII	47	w46	4600000	4700000	3	15	12	False
chrXIII	48	w47	4700000	4800000	2	15	13	False
chrXIII	49	w48	4800000	4900000	4	15	11	False
chrXIII	50	w49	4900000	5000000	2	15	13	False
chrXIII	51	w50	5000000	5100000	3	15	12	False
chrXIII	52	w51	5100000	5200000	2	15	13	False
chrXIII	53	w52	5200000	5300000	3	15	12	False
chrXIII	54	w53	5300000	5400000	4	15	11	False
chrXIII	55	w54	5400000	5500000	2	15	13	False
chrXIII	56	w55	5500000	5600000	3	15	12	False
chrXIII	57	w56	5600000	5700000	2	15	13	False
chrXIII	58	w57	5700000	5800000	2	15	13	False
chrXIII	59	w58	5800000	5900000	7	15	8	False
chrXIII	60	w59	5900000	6000000	2	15	13	False
chrXIII	61	w60	6000000	6100000	5	15	10	False
chrXIII	62	w61	6100000	6200000	3	15	12	False
chrXIII	63	w62	6200000	6300000	3	15	12	False
chrXIII	64	w63	6300000	6400000	3	15	12	False
chrXIII	65	w64	6400000	6500000	3	15	12	False
chrXIII	66	w65	6500000	6600000	3	15	12	False
chrXIII	67	w66	6600000	6700000	2	15	13	False
chrXIII	68	w67	6700000	6800000	2	15	13	False
chrXIII	69	w68	6800000	6900000	3	15	12	False
chrXIII	70	w69	6900000	7000000	2	15	13	False
chrXIII	71	w70	7000000	7100000	3	15	12	False
chrXIII	72	w71	7100000	7200000	3	15	12	False
chrXIII	73	w72	7200000	7300000	3	15	12	False
chrXIII	74	w73	7300000	7400000	3	15	12	False
chrXIII	75	w74	7400000	7500000	3	15	12	False
chrXIII	76	w75	7500000	7600000	3	15	12	False
chrXIII	77	w76	7600000	7700000	2	15	13	False
chrXIII	78	w77	7700000	7800000	2	15	13	False
chrXIII	79	w78	7800000	7900000	4	15	11	False
chrXIII	80	w79	7900000	8000000	4	15	11	False
chrXIII	81	w80	8000000	8100000	3	15	12	False
chrXIII	82	w81	8100000	8200000	2	15	13	False
chrXIII	83	w82	8200000	8300000	4	15	11	False
chrXIII	84	w83	8300000	8400000	3	15	12	False
chrXIII	85	w84	8400000	8500000	2	15	13	False
chrXIII	86	w85	8500000	8600000	4	15	11	False
chrXIII	87	w86	8600000	8700000	7	15	8	False
chrXIII	88	w87	8700000	8800000	2	15	13	False
chrXIII	89	w88	8800000	8900000	5	15	10	False
chrXIII	90	w89	8900000	9000000	3	15	12	False
chrXIII	91	w90	9000000	9100000	3	15	12	False
chrXIII	92	w91	9100000	9200000	2	15	13	False
chrXIII	93	w92	9200000	9300000	3	15	12	False
chrXIII	94	w93	9300000	9400000	5	15	10	False
chrXIII	95	w94	9400000	9500000	2	15	13	False
chrXIII	96	w95	9500000	9600000	3	15	12	False
chrXIII	97	w96	9600000	9700000	3	15	12	False
chrXIII	98	w97	9700000	9800000	3	15	12	False
chrXIII	99	w98	9800000	9900000	2	15	13	False
chrXIII	100	w99	9900000	10000000	3	15	12	False
chrXIII	101	w100	10000000	10100000	4	15	11	False
chrXIII	102	w101	10100000	10200000	3	15	12	False
chrXIII	103	w102	10200000	10300000	2	15	13	False
chrXIII	104	w103	10300000	10400000	3	15	12	False
chrXIII	105	w104	10400000	10500000	4	15	11	False
chrXIII	106	w105	10500000	10600000	4	15	11	False
chrXIII	107	w106	10600000	10700000	4	15	11	False
chrXIII	108	w107	10700000	10800000	3	15	12	False
chrXIII	109	w108	10800000	10900000	3	15	12	False
chrXIII	110	w109	10900000	11000000	2	15	13	False
chrXIII	111	w110	11000000	11100000	3	15	12	False
chrXIII	112	w111	11100000	11200000	2	15	13	False
chrXIII	113	w112	11200000	11300000	2	15	13	False
chrXIII	114	w113	11300000	11400000	4	15	11	False
chrXIII	115	w114	11400000	11500000	3	15	12	False
chrXIII	116	w115	11500000	11600000	3	15	12	False
chrXIII	117	w116	11600000	11700000	2	15	13	False
chrXIII	118	w117	11700000	11800000	3	15	12	False
chrXIII	119	w118	11800000	11900000	4	15	11	False
chrXIII	120	w119	11900000	12000000	2	15	13	False
chrXIII	121	w120	12000000	12100000	3	15	12	False
chrXIII	122	w121	12100000	12200000	4	15	11	False
chrXIII	123	w122	12200000	12300000	4	15	11	False
chrXIII	124	w123	12300000	12400000	3	15	12	False
chrXIII	125	w124	12400000	12500000	3	15	12	False
chrXIII	126	w125	12500000	12600000	3	15	12	False
chrXIII	127	w126	12600000	12700000	2	15	13	False
chrXIII	128	w127	12700000	12800000	4	15	11	False
chrXIII	129	w128	12800000	12900000	3	15	12	False
chrXIII	130	w129	12900000	13000000	3	15	12	False
chrXIII	131	w130	13000000	13100000	4	15	11	False
chrXIII	132	w131	13100000	13200000	2	15	13	False
chrXIII	133	w132	13200000	13300000	4	15	11	False
chrXIII	134	w133	13300000	13400000	4	15	11	False
chrXIII	135	w134	13400000	13500000	2	15	13	False
chrXIII	136	w135	13500000	13600000	2	15	13	False
chrXIII	137	w136	13600000	13700000	3	15	12	False
chrXIII	138	w137	13700000	13800000	5	15	10	False
chrXIII	139	w138	13800000	13900000	2	15	13	False
chrXIII	140	w139	13900000	14000000	2	15	13	False
chrXIII	141	w140	14000000	14100000	3	15	12	False
chrXIII	142	w141	14100000	14200000	2	15	13	False
chrXIII	143	w142	14200000	14300000	4	15	11	False
chrXIII	144	w143	14300000	14400000	4	15	11	False
chrXIII	145	w144	14400000	14500000	6	15	9	False
chrXIII	146	w145	14500000	14600000	2	15	13	False
chrXIII	147	w146	14600000	14700000	2	15	13	False
chrXIII	148	w147	14700000	14800000	4	15	11	False
chrXIII	149	w148	14800000	14900000	3	15	12	False
chrXIII	150	w149	14900000	15000000	3	15	12	False
chrXIII	151	w150	15000000	15100000	2	15	13	False
chrXIII	152	w151	15100000	15200000	3	15	12	False
chrXIII	153	w152	15200000	15300000	3	15	12	False
chrXIII	154	w153	15300000	15400000	3	15	12	False
chrXIII	155	w154	15400000	15500000	4	15	11	False
chrXIII	156	w155	15500000	15600000	2	15	13	False
chrXIII	157	w156	15600000	15700000	4	15	11	False
chrXIII	158	w157	15700000	15800000	3	15	12	False
chrXIII	159	w158	15800000	15900000	3	15	12	False
chrXIII	160	w159	15900000	16000000	2	15	13	False
chrXIII	161	w160	16000000	16100000	3	15	12	False
chrXIII	162	w161	16100000	16200000	4	15	11	False
chrXIII	163	w162	16200000	16300000	2	15	13	False
chrXIII	164	w163	16300000	16400000	3	15	12	False
chrXIII	165	w164	16400000	16500000	5	15	10	False
chrXIII	166	w165	16500000	16600000	3	15	12	False
chrXIII	167	w166	16600000	16700000	4	15	11	False
chrXIII	168	w167	16700000	16800000	3	15	12	False
chrXIII	169	w168	16800000	16900000	3	15	12	False
chrXIII	170	w169	16900000	17000000	5	15	10	False
chrXIII	171	w170	17000000	17100000	6	15	9	False
chrXIII	172	w171	17100000	17200000	4	15	11	False
chrXIII	173	w172	17200000	17300000	2	15	13	False
chrXIII	174	w173	17300000	17400000	4	15	11	False
chrXIII	175	w174	17400000	17500000	4	15	11	False
chrXIII	176	w175	17500000	17600000	2	15	13	False
chrXIII	177	w176	17600000	17700000	2	15	13	False
chrXIII	178	w177	17700000	17800000	3	15	12	False
chrXIII	179	w178	17800000	17900000	3	15	12	False
chrXIII	180	w179	17900000	18000000	3	15	12	False
chrXIII	181	w180	18000000	18100000	4	15	11	False
chrXIII	182	w181	18100000	18200000	3	15	12	False
chrXIII	183	w182	18200000	18300000	3	15	12	False
chrXIII	184	w183	18300000	18400000	3	15	12	False
chrXIII	185	w184	18400000	18500000	3	15	12	False
chrXIII	186	w185	18500000	18600000	2	15	13	False
chrXIII	187	w186	18600000	18700000	2	15	13	False
chrXIII	188	w187	18700000	18800000	4	15	11	False
chrXIII	189	w188	18800000	18900000	4	15	11	False
chrXIII	190	w189	18900000	19000000	2	15	13	False
chrXIII	191	w190	19000000	19100000	2	15	13	False
chrXIII	192	w191	19100000	19200000	2	15	13	False
chrXIII	193	w192	19200000	19300000	3	15	12	False
chrXIII	194	w193	19300000	19400000	3	15	12	False
chrXIII	195	w194	19400000	19500000	2	15	13	False
chrXIII	196	w195	19500000	19600000	3	15	12	False
chrXIII	197	w196	19600000	19700000	4	15	11	False
chrXIII	198	w197	19700000	19800000	7	15	8	False
chrXIII	199	w198	19800000	19900000	2	15	13	False
chrXIII	200	w199	19900000	20000000	3	15	12	False
chrXIII	201	w200	20000000	20100000	3	15	12	False
chrXIII	202	w201	20100000	20200000	3	15	12	False
chrXIII	203	w202	20200000	20300000	3	15	12	False
chrXIII	204	w203	20300000	20400000	4	15	11	False
chrXIII	205	w204	20400000	20500000	4	15	11	False
chrXIII	206	w205	20500000	20600000	3	15	12	False
chrXIII	207	w206	20600000	20700000	2	15	13	False
chrXIV	1	w0	0	100000	2	15	13	False
chrXIV	2	w1	100000	200000	2	15	13	False
chrXIV	3	w2	200000	300000	2	15	13	False
chrXIV	4	w3	300000	400000	3	15	12	False
chrXIV	5	w4	400000	500000	4	15	11	False
chrXIV	6	w5	500000	600000	4	15	11	False
chrXIV	7	w6	600000	700000	5	15	10	False
chrXIV	8	w7	700000	800000	4	15	11	False
chrXIV	9	w8	800000	900000	2	15	13	False
chrXIV	10	w9	900000	1000000	3	15	12	False
chrXIV	11	w10	1000000	1100000	2	15	13	False
chrXIV	12	w11	1100000	1200000	4	15	11	False
chrXIV	13	w12	1200000	1300000	3	15	12	False
chrXIV	14	w13	1300000	1400000	3	15	12	False
chrXIV	15	w14	1400000	1500000	3	15	12	False
chrXIV	16	w15	1500000	1600000	4	15	11	False
chrXIV	17	w16	1600000	1700000	3	15	12	False
chrXIV	18	w17	1700000	1800000	4	15	11	False
chrXIV	19	w18	1800000	1900000	3	15	12	False
chrXIV	20	w19	1900000	2000000	3	15	12	False
chrXIV	21	w20	2000000	2100000	2	15	13	False
chrXIV	22	w21	2100000	2200000	2	15	13	False
chrXIV	23	w22	2200000	2300000	2	15	13	False
chrXIV	24	w23	2300000	2400000	2	15	13	False
chrXIV	25	w24	2400000	2500000	3	15	12	False
chrXIV	26	w25	2500000	2600000	5	15	10	False
chrXIV	27	w26	2600000	2700000	2	15	13	False
chrXIV	28	w27	2700000	2800000	2	15	13	False
chrXIV	29	w28	2800000	2900000	3	15	12	False
chrXIV	30	w29	2900000	3000000	3	15	12	False
chrXIV	31	w30	3000000	3100000	4	15	11	False
chrXIV	32	w31	3100000	3200000	3	15	12	False
chrXIV	33	w32	3200000	3300000	3	15	12	False
chrXIV	34	w33	3300000	3400000	3	15	12	False
chrXIV	35	w34	3400000	3500000	3	15	12	False
chrXIV	36	w35	3500000	3600000	2	15	13	False
chrXIV	37	w36	3600000	3700000	2	15	13	False
chrXIV	38	w37	3700000	3800000	3	15	12	False
chrXIV	39	w38	3800000	3900000	3	15	12	False
chrXIV	40	w39	3900000	4000000	3	15	12	False
chrXIV	41	w40	4000000	4100000	3	15	12	False
chrXIV	42	w41	4100000	4200000	4	15	11	False
chrXIV	43	w42	4200000	4300000	2	15	13	False
chrXIV	44	w43	4300000	4400000	5	15	10	False
chrXIV	45	w44	4400000	4500000	3	15	12	False
chrXIV	46	w45	4500000	4600000	3	15	12	False
chrXIV	47	w46	4600000	4700000	3	15	12	False
chrXIV	48	w47	4700000	4800000	5	15	10	False
chrXIV	49	w48	4800000	4900000	5	15	10	False
chrXIV	50	w49	4900000	5000000	2	15	13	False
chrXIV	51	w50	5000000	5100000	4	15	11	False
chrXIV	52	w51	5100000	5200000	2	15	13	False
chrXIV	53	w52	5200000	5300000	4	15	11	False
chrXIV	54	w53	5300000	5400000	5	15	10	False
chrXIV	55	w54	5400000	5500000	4	15	11	False
chrXIV	56	w55	5500000	5600000	4	15	11	False
chrXIV	57	w56	5600000	5700000	2	15	13	False
chrXIV	58	w57	5700000	5800000	3	15	12	False
chrXIV	59	w58	5800000	5900000	3	15	12	False
chrXIV	60	w59	5900000	6000000	2	15	13	False
chrXIV	61	w60	6000000	6100000	7	15	8	False
chrXIV	62	w61	6100000	6200000	2	15	13	False
chrXIV	63	w62	6200000	6300000	2	15	13	False
chrXIV	64	w63	6300000	6400000	3	15	12	False
chrXIV	65	w64	6400000	6500000	3	15	12	False
chrXIV	66	w65	6500000	6600000	3	15	12	False
chrXIV	67	w66	6600000	6700000	3	15	12	False
chrXIV	68	w67	6700000	6800000	2	15	13	False
chrXIV	69	w68	6800000	6900000	2	15	13	False
chrXIV	70	w69	6900000	7000000	3	15	12	False
chrXIV	71	w70	7000000	7100000	2	15	13	False
chrXIV	72	w71	7100000	7200000	2	15	13	False
chrXIV	73	w72	7200000	7300000	2	15	13	False
chrXIV	74	w73	7300000	7400000	3	15	12	False
chrXIV	75	w74	7400000	7500000	2	15	13	False
chrXIV	76	w75	7500000	7600000	4	15	11	False
chrXIV	77	w76	7600000	7700000	2	15	13	False
chrXIV	78	w77	7700000	7800000	3	15	12	False
chrXIV	79	w78	7800000	7900000	3	15	12	False
chrXIV	80	w79	7900000	8000000	3	15	12	False
chrXIV	81	w80	8000000	8100000	4	15	11	False
chrXIV	82	w81	8100000	8200000	3	15	12	False
chrXIV	83	w82	8200000	8300000	2	15	13	False
chrXIV	84	w83	8300000	8400000	3	15	12	False
chrXIV	85	w84	8400000	8500000	3	15	12	False
chrXIV	86	w85	8500000	8600000	4	15	11	False
chrXIV	87	w86	8600000	8700000	3	15	12	False
chrXIV	88	w87	8700000	8800000	3	15	12	False
chrXIV	89	w88	8800000	8900000	3	15	12	False
chrXIV	90	w89	8900000	9000000	3	15	12	False
chrXIV	91	w90	9000000	9100000	2	15	13	False
chrXIV	92	w91	9100000	9200000	5	15	10	False
chrXIV	93	w92	9200000	9300000	5	15	10	False
chrXIV	94	w93	9300000	9400000	2	15	13	False
chrXIV	95	w94	9400000	9500000	2	15	13	False
chrXIV	96	w95	9500000	9600000	5	15	10	False
chrXIV	97	w96	9600000	9700000	3	15	12	False
chrXIV	98	w97	9700000	9800000	3	15	12	False
chrXIV	99	w98	9800000	9900000	2	15	13	False
chrXIV	100	w99	9900000	10000000	2	15	13	False
chrXIV	101	w100	10000000	10100000	2	15	13	False
chrXIV	102	w101	10100000	10200000	2	15	13	False
chrXIV	103	w102	10200000	10300000	3	15	12	False
chrXIV	104	w103	10300000	10400000	5	15	10	False
chrXIV	105	w104	10400000	10500000	3	15	12	False
chrXIV	106	w105	10500000	10600000	3	15	12	False
chrXIV	107	w106	10600000	10700000	2	15	13	False
chrXIV	108	w107	10700000	10800000	2	15	13	False
chrXIV	109	w108	10800000	10900000	3	15	12	False
chrXIV	110	w109	10900000	11000000	2	15	13	False
chrXIV	111	w110	11000000	11100000	2	15	13	False
chrXIV	112	w111	11100000	11200000	3	15	12	False
chrXIV	113	w112	11200000	11300000	3	15	12	False
chrXIV	114	w113	11300000	11400000	3	15	12	False
chrXIV	115	w114	11400000	11500000	3	15	12	False
chrXIV	116	w115	11500000	11600000	2	15	13	False
chrXIV	117	w116	11600000	11700000	5	15	10	False
chrXIV	118	w117	11700000	11800000	3	15	12	False
chrXIV	119	w118	11800000	11900000	2	15	13	False
chrXIV	120	w119	11900000	12000000	5	15	10	False
chrXIV	121	w120	12000000	12100000	3	15	12	False
chrXIV	122	w121	12100000	12200000	3	15	12	False
chrXIV	123	w122	12200000	12300000	4	15	11	False
chrXIV	124	w123	12300000	12400000	2	15	13	False
chrXIV	125	w124	12400000	12500000	2	15	13	False
chrXIV	126	w125	12500000	12600000	4	15	11	False
chrXIV	127	w126	12600000	12700000	3	15	12	False
chrXIV	128	w127	12700000	12800000	3	15	12	False
chrXIV	129	w128	12800000	12900000	2	15	13	False
chrXIV	130	w129	12900000	13000000	2	15	13	False
chrXIV	131	w130	13000000	13100000	2	15	13	False
chrXIV	132	w131	13100000	13200000	2	15	13	False
chrXIV	133	w132	13200000	13300000	3	15	12	False
chrXIV	134	w133	13300000	13400000	2	15	13	False
chrXIV	135	w134	13400000	13500000	3	15	12	False
chrXIV	136	w135	13500000	13600000	4	15	11	False
chrXIV	137	w136	13600000	13700000	3	15	12	False
chrXIV	138	w137	13700000	13800000	2	15	13	False
chrXIV	139	w138	13800000	13900000	5	15	10	False
chrXIV	140	w139	13900000	14000000	3	15	12	False
chrXIV	141	w140	14000000	14100000	4	15	11	False
chrXIV	142	w141	14100000	14200000	3	15	12	False
chrXIV	143	w142	14200000	14300000	3	15	12	False
chrXIV	144	w143	14300000	14400000	2	15	13	False
chrXIV	145	w144	14400000	14500000	2	15	13	False
chrXIV	146	w145	14500000	14600000	3	15	12	False
chrXIV	147	w146	14600000	14700000	3	15	12	False
chrXIV	148	w147	14700000	14800000	3	15	12	False
chrXIV	149	w148	14800000	14900000	3	15	12	False
chrXIV	150	w149	14900000	15000000	2	15	13	False
chrXIV	151	w150	15000000	15100000	4	15	11	False
chrXIV	152	w151	15100000	15200000	2	15	13	False
chrXIV	153	w152	15200000	15300000	4	15	11	False
chrXIV	154	w153	15300000	15400000	3	15	12	False
chrXIV	155	w154	15400000	15500000	4	15	11	False
chrXIV	156	w155	15500000	15600000	3	15	12	False
chrXIV	157	w156	15600000	15700000	3	15	12	False
chrXIV	158	w157	15700000	15800000	7	15	8	False
chrXIV	159	w158	15800000	15900000	4	15	11	False
chrXIV	160	w159	15900000	16000000	4	15	11	False
chrXIV	161	w160	16000000	16100000	3	15	12	False
chrXIX	1	w0	0	100000	3	15	12	False
chrXIX	2	w1	100000	200000	3	15	12	False
chrXIX	3	w2	200000	300000	3	15	12	False
chrXIX	4	w3	300000	400000	3	15	12	False
chrXIX	5	w4	400000	500000	5	15	10	False
chrXIX	6	w5	500000	600000	3	15	12	False
chrXIX	7	w6	600000	700000	3	15	12	False
chrXIX	8	w7	700000	800000	3	15	12	False
chrXIX	9	w8	800000	900000	3	15	12	False
chrXIX	10	w9	900000	1000000	2	15	13	False
chrXIX	11	w10	1000000	1100000	2	15	13	False
chrXIX	12	w11	1100000	1200000	2	15	13	False
chrXIX	13	w12	1200000	1300000	2	15	13	False
chrXIX	14	w13	1300000	1400000	2	15	13	False
chrXIX	15	w14	1400000	1500000	3	15	12	False
chrXIX	16	w15	1500000	1600000	2	15	13	False
chrXIX	17	w16	1600000	1700000	2	15	13	False
chrXIX	18	w17	1700000	1800000	3	15	12	False
chrXIX	19	w18	1800000	1900000	2	15	13	False
chrXIX	20	w19	1900000	2000000	3	15	12	False
chrXIX	21	w20	2000000	2100000	2	15	13	False
chrXIX	22	w21	2100000	2200000	3	15	12	False
chrXIX	23	w22	2200000	2300000	3	15	12	False
chrXIX	24	w23	2300000	2400000	4	15	11	False
chrXIX	25	w24	2400000	2500000	3	15	12	False
chrXIX	26	w25	2500000	2600000	2	15	13	False
chrXIX	27	w26	2600000	2700000	3	15	12	False
chrXIX	28	w27	2700000	2800000	2	15	13	False
chrXIX	29	w28	2800000	2900000	2	15	13	False
chrXIX	30	w29	2900000	3000000	2	15	13	False
chrXIX	31	w30	3000000	3100000	3	15	12	False
chrXIX	32	w31	3100000	3200000	3	15	12	False
chrXIX	33	w32	3200000	3300000	3	15	12	False
chrXIX	34	w33	3300000	3400000	2	15	13	False
chrXIX	35	w34	3400000	3500000	2	15	13	False
chrXIX	36	w35	3500000	3600000	3	15	12	False
chrXIX	37	w36	3600000	3700000	3	15	12	False
chrXIX	38	w37	3700000	3800000	2	15	13	False
chrXIX	39	w38	3800000	3900000	3	15	12	False
chrXIX	40	w39	3900000	4000000	3	15	12	False
chrXIX	41	w40	4000000	4100000	2	15	13	False
chrXIX	42	w41	4100000	4200000	3	15	12	False
chrXIX	43	w42	4200000	4300000	3	15	12	False
chrXIX	44	w43	4300000	4400000	3	15	12	False
chrXIX	45	w44	4400000	4500000	3	15	12	False
chrXIX	46	w45	4500000	4600000	2	15	13	False
chrXIX	47	w46	4600000	4700000	3	15	12	False
chrXIX	48	w47	4700000	4800000	4	15	11	False
chrXIX	49	w48	4800000	4900000	2	15	13	False
chrXIX	50	w49	4900000	5000000	3	15	12	False
chrXIX	51	w50	5000000	5100000	3	15	12	False
chrXIX	52	w51	5100000	5200000	2	15	13	False
chrXIX	53	w52	5200000	5300000	3	15	12	False
chrXIX	54	w53	5300000	5400000	4	15	11	False
chrXIX	55	w54	5400000	5500000	4	15	11	False
chrXIX	56	w55	5500000	5600000	3	15	12	False
chrXIX	57	w56	5600000	5700000	2	15	13	False
chrXIX	58	w57	5700000	5800000	3	15	12	False
chrXIX	59	w58	5800000	5900000	4	15	11	False
chrXIX	60	w59	5900000	6000000	3	15	12	False
chrXIX	61	w60	6000000	6100000	3	15	12	False
chrXIX	62	w61	6100000	6200000	3	15	12	False
chrXIX	63	w62	6200000	6300000	2	15	13	False
chrXIX	64	w63	6300000	6400000	2	15	13	False
chrXIX	65	w64	6400000	6500000	3	15	12	False
chrXIX	66	w65	6500000	6600000	3	15	12	False
chrXIX	67	w66	6600000	6700000	3	15	12	False
chrXIX	68	w67	6700000	6800000	3	15	12	False
chrXIX	69	w68	6800000	6900000	4	15	11	False
chrXIX	70	w69	6900000	7000000	3	15	12	False
chrXIX	71	w70	7000000	7100000	3	15	12	False
chrXIX	72	w71	7100000	7200000	3	15	12	False
chrXIX	73	w72	7200000	7300000	3	15	12	False
chrXIX	74	w73	7300000	7400000	3	15	12	False
chrXIX	75	w74	7400000	7500000	4	15	11	False
chrXIX	76	w75	7500000	7600000	3	15	12	False
chrXIX	77	w76	7600000	7700000	3	15	12	False
chrXIX	78	w77	7700000	7800000	2	15	13	False
chrXIX	79	w78	7800000	7900000	3	15	12	False
chrXIX	80	w79	7900000	8000000	4	15	11	False
chrXIX	81	w80	8000000	8100000	4	15	11	False
chrXIX	82	w81	8100000	8200000	2	15	13	False
chrXIX	83	w82	8200000	8300000	3	15	12	False
chrXIX	84	w83	8300000	8400000	5	15	10	False
chrXIX	85	w84	8400000	8500000	4	15	11	False
chrXIX	86	w85	8500000	8600000	4	15	11	False
chrXIX	87	w86	8600000	8700000	2	15	13	False
chrXIX	88	w87	8700000	8800000	3	15	12	False
chrXIX	89	w88	8800000	8900000	4	15	11	False
chrXIX	90	w89	8900000	9000000	2	15	13	False
chrXIX	91	w90	9000000	9100000	3	15	12	False
chrXIX	92	w91	9100000	9200000	3	15	12	False
chrXIX	93	w92	9200000	9300000	2	15	13	False
chrXIX	94	w93	9300000	9400000	2	15	13	False
chrXIX	95	w94	9400000	9500000	3	15	12	False
chrXIX	96	w95	9500000	9600000	4	15	11	False
chrXIX	97	w96	9600000	9700000	2	15	13	False
chrXIX	98	w97	9700000	9800000	3	15	12	False
chrXIX	99	w98	9800000	9900000	2	15	13	False
chrXIX	100	w99	9900000	10000000	2	15	13	False
chrXIX	101	w100	10000000	10100000	3	15	12	False
chrXIX	102	w101	10100000	10200000	2	15	13	False
chrXIX	103	w102	10200000	10300000	5	15	10	False
chrXIX	104	w103	10300000	10400000	3	15	12	False
chrXIX	105	w104	10400000	10500000	3	15	12	False
chrXIX	106	w105	10500000	10600000	2	15	13	False
